"CanonicalName","CN","Created","createTimeStamp","Deleted","Description","DisplayName","DistinguishedName","dSCorePropagationData","extensionAttribute10","extensionAttribute11","extensionAttribute12","extensionAttribute13","extensionAttribute14","extensionAttribute15","GroupCategory","GroupScope","groupType","HomePage","instanceType","isDeleted","LastKnownParent","legacyExchangeDN","mail","mailNickname","ManagedBy","member","MemberOf","Members","Modified","modifyTimeStamp","msExchArbitrationMailbox","msExchPoliciesIncluded","msExchRecipientDisplayType","msExchVersion","Name","nTSecurityDescriptor","ObjectCategory","ObjectClass","ObjectGUID","objectSid","ProtectedFromAccidentalDeletion","proxyAddresses","reportToOriginator","SamAccountName","sAMAccountType","sDRightsEffective","showInAddressBook","SID","SIDHistory","uSNChanged","uSNCreated","whenChanged","whenCreated","PropertyNames","AddedProperties","RemovedProperties","ModifiedProperties","PropertyCount","GroupNames"
"intbca.gov.tw/MOF/B01ROOT/B50/B505000/B502C00/B502C00","B502C00","2012/9/10 下午 07:11:22","2012/9/10 下午 07:11:22",,,"B502C00豐原分局審查課(停用)","CN=B502C00,OU=B502C00,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B502C00豐原分局審查課(停用)","B502C00豐原分局審查課(停用)","B502C00豐原分局審查課(停用)","B502C00豐原分局審查課(停用)","B502C00豐原分局審查課(停用)","B502C00豐原分局審查課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B502C00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","2a9d31dc-6845-4805-9d61-516d847cfb1a","S-1-5-21-679905514-346105766-3537659097-10676","False",,,"B502C00","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10676","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25147","25147","2020/1/18 上午 11:31:12","2012/9/10 下午 07:11:22","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B50/B505000/B502C07/B502C07","B502C07","2012/9/10 下午 07:11:22","2012/9/10 下午 07:11:22",,,"B502C07豐原分局審查課(停用)","CN=B502C07,OU=B502C07,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B502C07豐原分局審查課(停用)","B502C07豐原分局審查課(停用)","B502C07豐原分局審查課(停用)","B502C07豐原分局審查課(停用)","B502C07豐原分局審查課(停用)","B502C07豐原分局審查課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B502C07","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","6f1d84af-421a-4e26-aa2d-f21822ce71a2","S-1-5-21-679905514-346105766-3537659097-10677","False",,,"B502C07","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10677","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25149","25149","2020/1/18 上午 11:31:12","2012/9/10 下午 07:11:22","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/BELROOT/BELN6/BELN6","BELN6","2013/1/28 上午 09:35:55","2013/1/28 上午 09:35:55",,,"BELN6財政部","CN=BELN6,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN6國有財產署","BELN6國有財產署","BELN6國有財產署","BELN6國有財產署","BELN6國有財產署","BELN6國有財產署","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/20 下午 02:40:49","2020/1/20 下午 02:40:49",,,,,"BELN6","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","ebc8e456-afca-4881-b0b5-44083e1da935","S-1-5-21-679905514-346105766-3537659097-11953","False",,,"BELN6","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-11953","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","125788","25159","2020/1/20 下午 02:40:49","2013/1/28 上午 09:35:55","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/BELROOT/BELN0/BELN0","BELN0","2013/4/10 下午 02:19:57","2013/4/10 下午 02:19:57",,,"BELN0財政部","CN=BELN0,OU=BELN0,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN0財政部","BELN0財政部","BELN0財政部","BELN0財政部","BELN0財政部","BELN0財政部","Security","Universal","-2147483640",,"4",,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/9/30 下午 03:44:19","2020/9/30 下午 03:44:19",,,,,"BELN0","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","d8b66276-42cb-4df6-93ff-4013d0af6c48","S-1-5-21-679905514-346105766-3537659097-12157","False",,,"BELN0","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-12157","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","13593630","25161","2020/9/30 下午 03:44:19","2013/4/10 下午 02:19:57","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
"intbca.gov.tw/MOF/BELROOT/BELN5/BELN501/BELN501","BELN501","2013/1/28 上午 09:35:51","2013/1/28 上午 09:35:51",,,"BELN501印刷廠臺北聯絡處","CN=BELN501,OU=BELN501,OU=BELN5,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","BELN501印刷廠臺北聯絡處","BELN501印刷廠臺北聯絡處","BELN501印刷廠臺北聯絡處","BELN501印刷廠臺北聯絡處","BELN501印刷廠臺北聯絡處","BELN501印刷廠臺北聯絡處","Security","Universal","-2147483640",,"4",,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2024/4/26 下午 04:40:23","2024/4/26 下午 04:40:23",,,,,"BELN501","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","77a25dc5-8fcc-4a33-8a34-3ed60423ec80","S-1-5-21-679905514-346105766-3537659097-11952","False",,,"BELN501","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-11952","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","400462495","25211","2024/4/26 下午 04:40:23","2013/1/28 上午 09:35:51","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492D00/B492D00","B492D00","2012/9/10 下午 07:08:34","2012/9/10 下午 07:08:34",,,"B492D00臺中分局徵收課(停用)","CN=B492D00,OU=B492D00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492D00臺中分局徵收課(停用)","B492D00臺中分局徵收課(停用)","B492D00臺中分局徵收課(停用)","B492D00臺中分局徵收課(停用)","B492D00臺中分局徵收課(停用)","B492D00臺中分局徵收課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492D00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","a9c7c727-2544-4871-bbb2-a3a5b7e3681d","S-1-5-21-679905514-346105766-3537659097-10639","False",,,"B492D00","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10639","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25255","25255","2020/1/18 上午 11:31:12","2012/9/10 下午 07:08:34","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492L00/B492L00","B492L00","2012/9/10 下午 07:11:05","2012/9/10 下午 07:11:05",,,"B492L00臺中分局會計室(停用)","CN=B492L00,OU=B492L00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492L00臺中分局會計室(停用)","B492L00臺中分局會計室(停用)","B492L00臺中分局會計室(停用)","B492L00臺中分局會計室(停用)","B492L00臺中分局會計室(停用)","B492L00臺中分局會計室(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492L00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","66bcc6ce-7c4e-4a35-af3b-cfdeb844a0ab","S-1-5-21-679905514-346105766-3537659097-10654","False",,,"B492L00","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10654","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25257","25257","2020/1/18 上午 11:31:12","2012/9/10 下午 07:11:05","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492D09/B492D09","B492D09","2012/9/10 下午 07:08:34","2012/9/10 下午 07:08:34",,,"B492D09臺中分局徵收課(停用)","CN=B492D09,OU=B492D09,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492D09臺中分局徵收課(停用)","B492D09臺中分局徵收課(停用)","B492D09臺中分局徵收課(停用)","B492D09臺中分局徵收課(停用)","B492D09臺中分局徵收課(停用)","B492D09臺中分局徵收課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492D09","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","58430613-5925-4a73-ac68-2e3f4b8f7a24","S-1-5-21-679905514-346105766-3537659097-10640","False",,,"B492D09","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10640","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25259","25259","2020/1/18 上午 11:31:12","2012/9/10 下午 07:08:34","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492C00/B492C00","B492C00","2012/9/10 下午 07:08:33","2012/9/10 下午 07:08:33",,,"B492C00臺中分局審查課(停用)","CN=B492C00,OU=B492C00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492C00臺中分局審查課(停用)","B492C00臺中分局審查課(停用)","B492C00臺中分局審查課(停用)","B492C00臺中分局審查課(停用)","B492C00臺中分局審查課(停用)","B492C00臺中分局審查課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492C00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","8c398c86-d1c2-4f54-b124-4cc17e3a9be2","S-1-5-21-679905514-346105766-3537659097-10637","False",,,"B492C00","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10637","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25261","25261","2020/1/18 上午 11:31:12","2012/9/10 下午 07:08:33","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492C07/B492C07","B492C07","2012/9/10 下午 07:08:34","2012/9/10 下午 07:08:34",,,"B492C07臺中分局審查課(停用)","CN=B492C07,OU=B492C07,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492C07臺中分局審查課(停用)","B492C07臺中分局審查課(停用)","B492C07臺中分局審查課(停用)","B492C07臺中分局審查課(停用)","B492C07臺中分局審查課(停用)","B492C07臺中分局審查課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492C07","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","ff3c3936-9085-4c2b-947a-cf0dd2306e27","S-1-5-21-679905514-346105766-3537659097-10638","False",,,"B492C07","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10638","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25263","25263","2020/1/18 上午 11:31:12","2012/9/10 下午 07:08:34","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492B00/B492B00","B492B00","2012/9/10 下午 07:08:33","2012/9/10 下午 07:08:33",,,"B492B00臺中分局服務課(停用)","CN=B492B00,OU=B492B00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492B00臺中分局服務課(停用)","B492B00臺中分局服務課(停用)","B492B00臺中分局服務課(停用)","B492B00臺中分局服務課(停用)","B492B00臺中分局服務課(停用)","B492B00臺中分局服務課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492B00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","72e15677-f1aa-495f-9e26-ad1620ad8b18","S-1-5-21-679905514-346105766-3537659097-10635","False",,,"B492B00","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10635","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25267","25267","2020/1/18 上午 11:31:12","2012/9/10 下午 07:08:33","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492B06/B492B06","B492B06","2012/9/10 下午 07:08:33","2012/9/10 下午 07:08:33",,,"B492B06臺中分局服務課(停用)","CN=B492B06,OU=B492B06,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492B06臺中分局服務課(停用)","B492B06臺中分局服務課(停用)","B492B06臺中分局服務課(停用)","B492B06臺中分局服務課(停用)","B492B06臺中分局服務課(停用)","B492B06臺中分局服務課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492B06","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","b370e646-1e3b-42b1-98cf-8367ac886179","S-1-5-21-679905514-346105766-3537659097-10636","False",,,"B492B06","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10636","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25269","25269","2020/1/18 上午 11:31:12","2012/9/10 下午 07:08:33","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492G00/B492G00","B492G00","2012/9/10 下午 07:09:25","2012/9/10 下午 07:09:25",,,"B492G00臺中分局資料課(停用)","CN=B492G00,OU=B492G00,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492G00臺中分局資料課(停用)","B492G00臺中分局資料課(停用)","B492G00臺中分局資料課(停用)","B492G00臺中分局資料課(停用)","B492G00臺中分局資料課(停用)","B492G00臺中分局資料課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492G00","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","9d27a2e7-329e-423a-a9e3-806bd67dee69","S-1-5-21-679905514-346105766-3537659097-10645","False",,,"B492G00","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10645","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25277","25277","2020/1/18 上午 11:31:12","2012/9/10 下午 07:09:25","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B49/B494900/B492G08/B492G08","B492G08","2012/9/10 下午 07:09:26","2012/9/10 下午 07:09:26",,,"B492G08臺中分局資料課(停用)","CN=B492G08,OU=B492G08,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B492G08臺中分局資料課(停用)","B492G08臺中分局資料課(停用)","B492G08臺中分局資料課(停用)","B492G08臺中分局資料課(停用)","B492G08臺中分局資料課(停用)","B492G08臺中分局資料課(停用)","Security","Universal","-2147483640",,"4",,,,,,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12",,,,,"B492G08","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","1238da86-9c01-4ea2-a094-dae95401bb67","S-1-5-21-679905514-346105766-3537659097-10646","False",,,"B492G08","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10646","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25279","25279","2020/1/18 上午 11:31:12","2012/9/10 下午 07:09:26","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","43",""
"intbca.gov.tw/MOF/B01ROOT/B01ROOT","B01ROOT","2012/9/10 下午 06:53:26","2012/9/10 下午 06:53:26",,,"B01ROOT中區國稅局內部機關根節點","CN=B01ROOT,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B01ROOT中區國稅局內部機關根節點","B01ROOT中區國稅局內部機關根節點","B01ROOT中區國稅局內部機關根節點","B01ROOT中區國稅局內部機關根節點","B01ROOT中區國稅局內部機關根節點","B01ROOT中區國稅局內部機關根節點","Security","Universal","-2147483640",,"4",,,,"B01ROOT@ntbca.gov.tw",,,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2021/1/29 下午 02:23:21","2021/1/29 下午 02:23:21",,,,,"B01ROOT","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","dff7e3a6-5171-446f-971d-0c3dcec1face","S-1-5-21-679905514-346105766-3537659097-10456","False",,,"B01ROOT","268435456","15",,"S-1-5-21-679905514-346105766-3537659097-10456","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","29807423","25280","2021/1/29 下午 02:23:21","2012/9/10 下午 06:53:26","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","44",""
"intbca.gov.tw/MOF/B01ROOT/B01/B01TT/B01TTC0/B01TTC0","B01TTC0","2012/9/10 下午 07:05:03","2012/9/10 下午 07:05:03",,,"B01TTC0中華電信","CN=B01TTC0,OU=B01TTC0,OU=B01TT,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B01TTC0中華電信","B01TTC0中華電信","B01TTC0中華電信","B01TTC0中華電信","B01TTC0中華電信","B01TTC0中華電信","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B01TTC0","B01TTC0@ntbca.gov.tw","B01TTC0",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/20 下午 02:40:51","2020/1/20 下午 02:40:51","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B01TTC0","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","9bcee398-f679-4784-a048-88e986e98e2d","S-1-5-21-679905514-346105766-3537659097-10577","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B01TTC0","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10577","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","125803","25281","2020/1/20 下午 02:40:51","2012/9/10 下午 07:05:03","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54",""
"intbca.gov.tw/MOF/B01ROOT/B01/B01TT/B01TT","B01TT","2012/9/10 下午 07:05:02","2012/9/10 下午 07:05:02",,,"B01TT測試單位","CN=B01TT,OU=B01TT,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","B01TT測試單位","B01TT測試單位","B01TT測試單位","B01TT測試單位","B01TT測試單位","B01TT測試單位","Security","Universal","-2147483640",,"4",,,"/o=INTBCA/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=B01TT","B01TT@ntbca.gov.tw","B01TT",,,"Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","2020/1/18 上午 11:31:12","2020/1/18 上午 11:31:12","CN=SystemMailbox{1f05a927-df5e-4980-a7f1-345a79b15ad1},CN=Users,DC=intbca,DC=gov,DC=tw","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","1073741833","44220983382016","B01TT","System.DirectoryServices.ActiveDirectorySecurity","CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw","group","6d2e392c-5687-4588-b1e4-4d4a9803f93a","S-1-5-21-679905514-346105766-3537659097-10576","False","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","True","B01TT","268435456","15","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","S-1-5-21-679905514-346105766-3537659097-10576","Microsoft.ActiveDirectory.Management.ADPropertyValueCollection","25282","25282","2020/1/18 上午 11:31:12","2012/9/10 下午 07:05:02","System.Collections.Generic.SortedDictionary`2+KeyCollection[System.String,Microsoft.ActiveDirectory.Management.ADPropertyValueCollection]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","System.Collections.Generic.HashSet`1[System.String]","54",""
