"displayname","ou","dn","objectguid","syncattrs_hash","dn_hash","objectclass","objectcategory","placeholder","whencreated","whenchanged"
N552F11彰化分局綜所稅課,N552F11,"OU=N552F11,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","665734f64d14c542b36f4311ca782caa","390bb8cbf4b89665f2fc687670091599865d62719e01d343965ede9049fe00a5",c6f093ced4c80eb0219815089c0677182a8f9fab189209709011ed78932f1080,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 15:42:08,2020-01-09 20:09:16
N552K02彰化分局秘書室,N552K02,"OU=N552K02,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","00be678f0408724fb9b783ebb0550888",f20100f3c8d6df539fa794ee4a5b7451050327255f00abc4859e755e15ffe17a,"4c6a61af99aea9430cd0ebbfff813ed0cc06ee4d3ba2f8912ef6925460eef540",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 15:43:35,2020-01-09 20:09:16
N552L05彰化分局主計室,N552L05,"OU=N552L05,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","0dc780003e60f847b44d16faa776d04f","5390072d69e18af1a6915de92e91c0c0961474565c5a2cacf828842f81022d65","4a14c854be9a19d61e8fe8307b7ca9c35e065f86cec693f551778d9cc61795b2",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 15:43:37,2020-01-09 20:09:16
N565607員林稽徵所營所遺贈稅股,N565607,"OU=N565607,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","7a32e7539f2f7b4087edd06199abe219",b14a2afc35a15b1e880667d4a565c48dac7d0f0f8e6f5d106efedefe9b7a5d75,"052687fa2df98146ddb1b0dc950e1ab167a3c34169fac2b498309490fb668b0f",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:23:48,2020-01-09 20:09:16
N565608員林稽徵所綜所稅股,N565608,"OU=N565608,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","83f2a3f72b010a45b48b6089f5603f31",de3d423a2649bc305023bafba71e2cef7625a520f94781e9764ff36e95a1ef9b,c5674423dc91b8c7635ae9709fe771611d74ab13a13f79f0a1a1857ba670ec84,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:23:58,2020-01-09 20:09:16
N565610員林稽徵所服務管理股,N565610,"OU=N565610,OU=N565600,OU=N56,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","05e96fd00d3d7648b536bdf60034ec8c",f572bc27d70d7ab66ebece89d93c722b56daef9acd37b01e27fe10ea66b6c25c,de9f10aa329e7d2c7b478b884674e1d87a5b6cd1e202f819e32cee9bcd7f0d61,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:24:26,2020-01-09 20:09:16
N575702北斗稽徵所審核員,N575702,"OU=N575702,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",e9b8c6107c19424ab36d54e2db28c63a,f93c4ac570534e33c1a7097773666840de314728afc75a9e426715efe5f2f493,a46c064374695502d10ad37a5c14a00021560dced0169ddda68cd1237c4028b2,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:00:09,2020-01-09 20:09:16
N575707北斗稽徵所營所遺贈稅股,N575707,"OU=N575707,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","832959f801857649b792f63431a81512",c8b24b1b3dd47c0f7c41fbfb441dc580c515451ea1d0ad07ddeb3e7c76897916,"2c4d7352cc0e70719994a26d8684b5c04ff1046862f66a477f23cfad4b1a4560",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:00:10,2020-01-09 20:09:16
N575709北斗稽徵所銷售稅股,N575709,"OU=N575709,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",c00419f28626d24b9c26d704af9383ea,"7cb9fa306d5b3a3afaa0472f4dc381a774c8149fea0ba4748780fe34e7c19380","48bd3420114303e3e51504d68de592e0a6776f8990e97f23dcfab3776a912c35",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:00:19,2020-01-09 20:09:16
N575710北斗稽徵所服務管理股,N575710,"OU=N575710,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","85ee9e216b0fc140b6602710ca1d64d6","4c13e10527e798aa2642f24b262475d0576024268ef10365d060ac4d3c14ac1b","76f9a0d38910b1cb09553f2072ce02eda844516708565cdc84c90f511c7cf017",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:00:25,2020-01-09 20:09:16
P632E10雲林分局營所遺贈稅課,P632E10,"OU=P632E10,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","3bd447fca9d04d4ab466ff5c27e1f983","815250574317a1b920650247b5393647e4b536482333b4b66a957baf3bc31ae8","8ed43653f8305ebd46c26a56b9dfd3a84aac8bd7e2165498104d50e3cce107bd",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:00:31,2020-01-09 20:09:16
P632F11雲林分局綜所稅課,P632F11,"OU=P632F11,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","1f60bf42ac0d824082ee8860868b1d77","215ab3a42fc74978e636d09f499954e92706dba82b59baf003bd48b2294c5dd2",fdb8e3dd0147fe86abd54a479a2af08ff16b05f630f4181f869f61615b18dc1b,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:00:38,2020-01-09 20:09:16
P632H12雲林分局銷售稅課,P632H12,"OU=P632H12,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","19525c0ff9de4b42955eb63b870ace86",ac343f41ecc643111ae0a4eadf049d65281dee07c14f87d4c62635a71b0fa164,b7b83185694306e9a1780206057dc17febaa7dec5a5fa6f02a861c26477ba527,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:25:23,2020-01-09 20:09:16
P632L05雲林分局主計室,P632L05,"OU=P632L05,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",fecfc3cfde3f7a4790ae236f95da01f2,"3a4259ffdeffc45926f4611575394f856116c1b7302b3380438a44398b5370cf","22650c86b43aa968fe8db50cd917826ee229cfdf8851e2af6fc533d2829933b5",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:25:50,2020-01-09 20:09:16
P632M03雲林分局人事室,P632M03,"OU=P632M03,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",f7c4544faa60b849b5d612ad2a3a25fe,"71fa86e6c4eb82ea2d5f4268ea85f3c194edbeec3dda3a5d7cc9852f8d4b2c8f",d50d3ae3b584f24cfe300fcb188a7c49210725152e426715e6d3869f83d83f08,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:25:51,2020-01-09 20:09:16
P656502虎尾稽徵所審核員,P656502,"OU=P656502,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",ef6a306f494fe64699dc18f6dcbf7533,"6c773961c9838e8ba3383c7236c01270dd8bf22cc01959afe87732a02bac18ba","151b7d2185021d7382b6c269a506262990452999381d1ee49943fbfb4c54086c",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:26:12,2020-01-09 20:09:16
P656509虎尾稽徵所銷售稅股,P656509,"OU=P656509,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","3dc9bbc9d1240546a4372c42b0243946","8a7f7f3be76c5415ee9c46d667221cc463e0650609429449a9b9e2f461acf89c",d348cb80a08ed4860be7dc1c176d2c33282b63da440f6acd1906ed8465f33f75,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:26:25,2020-01-09 20:09:16
P646407北港稽徵所營所遺贈稅股,P646407,"OU=P646407,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",b2337bbe265181439a5b74829db60249,"64f66998c47ff3826b5c1d94b1380582a259d562339e4e4f5a851bd8997e2f64","6e7df62cac1bf5075396f4668e52311e3d5ca3ccd811a58afbae2219b447c5af",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:09:47,2020-01-09 20:09:16
P646409北港稽徵所銷售稅股,P646409,"OU=P646409,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","3af72ddb704a1a4eb6132af3a8375cc1","98591812f5926fe30373f992a8bc69a13e37479dc4c0839486597c35481f5786","31479ac003d9d00c20b4cb568aa74e4cab4d1afa60094f758f33532159f46e4e",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:09:53,2020-01-09 20:09:16
P656508虎尾稽徵所綜所稅股,P656508,"OU=P656508,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","50a485a5a0993749a365682e82096bd5","9109ab8cdcffc1c53d7808049dd6bb4d272623e0555e6312d3bcf7be6262743c","9b0b511d63a8737e549cc68030c34344dfb29943e7ff5bad9dea140976a1e731",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:26:19,2020-01-09 20:09:16
B011E04審查三科查緝二股(停用),B011E04,"OU=B011E04,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",a05814a7eea2844ca3bf0964c160dd44,"6460b8c6845cca961a09f6f214a0222a1803c488a0417c484be55708b4d95f6c","37f593af1e8ab00128708b70502af054fcb7d521dd255d93ebdf4d7c503c59b0",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:24,2020-01-09 20:09:16
B011E05審查三科貨物稅及證交稅股(停用),B011E05,"OU=B011E05,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",e10fd0cf14da274fa5b1dded417b8750,"3040ae477598b7c95c92ac073132de9e9a36619694397b7b4b14ee1e1bf7166e",f811c9cfb17e1b8727f61af7d31a21862071ae0243bdb93a37b041f3dc33aa70,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:27,2020-01-09 20:09:16
B011G00資料科(停用),B011G00,"OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",a85702569244d943914ad7ee2d58d2b9,"01fa08d1e8822e6614869d65c3a80f23ba3263f706a5f59d9ee6edc3d07faf84",e56ebf9da0d22c5ed0b496a1f12ffeb2aebb03ac3b90ad6f3b057ca825ea9c2f,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:47,2020-01-09 20:09:16
B011G01資料科收件管制股(停用),B011G01,"OU=B011G01,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","03f16a71124d3242b0bfa0ab4109d8bc",d84e494edd7a40a3be232c3f4fbe50bfa24f8d3cd91e65036da292a7db938f76,b6499b3ebf16ec8a0843ea869bb39fe55296af4a48f4a755c1324b41e14dbd29,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:47,2020-01-09 20:09:16
B011G02資料科蒐集整理股(停用),B011G02,"OU=B011G02,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",bb8e75a3b0867b4b8053ac8848271fb3,"7821a87e3b55966a7613df71aa5b6d63d778a66926bd597d42618b00da22e082","6270a89f2615933f9de9827bb30710abff5a2c0110369f87875b2e1264935645",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:47,2020-01-09 20:09:16
B011J00企劃科(停用),B011J00,"OU=B011J00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",cb6b8cb39403ce468d6348c141e67320,"5a38c46686cfaa026b3f3fe043fe07f83c5b27d2573a6b27ce524331f0cc6f06","51bdc4e3f857e0691b13b72539255f60a7b5a6dde1d89bc4c908778b684f293d",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:49,2020-01-09 20:09:16
B011J01企劃科管制考核股(停用),B011J01,"OU=B011J01,OU=B011J00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",b3b7ce2d9f4f844e89dbacfeccd9c624,fb7fe677a96360abd73eca51dc5d9f9959998110c48678004e0114fa628bc484,"3f9a8cf036d1868b4bac7e4485b01606e20914c35717bc786f33a02eb76064f3",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:49,2020-01-09 20:09:16
B011J02企劃科規劃設計股(停用),B011J02,"OU=B011J02,OU=B011J00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",a56098a3e71eae4eb44eae117ed67d75,"373bdb69e25599b63847510123c2c1acd25ade0171a18403ab61fe6d492d27e9","236760028b0538b46574ea4ad9d207ee4cdf7abd21b980eb81a1dffb27ff81ba",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:49,2020-01-09 20:09:16
B011R04審查二科綜合所得稅及扣繳行政股(停用),B011R04,"OU=B011R04,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",d7719df8276a32479cb8619e26acac0e,f954012feaddf92d885327303a9effd6e2adc5bdbea2586aaeb10d8caabb4abb,"853ff396e0a2ba2c06e26378b1eaae2e49432c7c0db3301b45e08322a082f7ab",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:10:39,2020-01-09 20:09:16
B011E02銷售稅組查緝股,B011E02,"OU=B011E02,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","12bc20f287f61943bc48be65d0a8da9f",c001d74b43c107497c0ae13fb224b35ed3a67c5b1718495314dd58a7d8fea5d7,"7c651cd94015f65556ff705587e536999d0548de19d33b57e57f1399f95a8066",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:08:20,2023-01-13 18:56:16
P646410北港稽徵所服務管理股(停用),P646410,"OU=P646410,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","792cfcc87832254e965ac2f8a6bfee8a","2373fd9ea4b756ab39ad369a1ac7ae07cf827c41b8b7a2848e5ff0d044948f47","177c2a998f06366e36c9ab31a29f708d12d2670402dbc748ea2c417876a32e1e",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:26:07,2023-01-16 10:40:22
P646408北港稽徵所服務管理股,P646408,"OU=P646408,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","3c71d2a809c98441b4170f317e94a4be",bfdaff585dfe661f9f59f560de73369069a1e9bf21f29fd4396a2d8abe03626d,"7c4fe2d397d18d0caa03e155182cb9f26effb4491bf8722b707b06cebab1dc92",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 16:09:50,2023-01-16 10:40:21
B011R06審查二科遺贈稅二股(停用),B011R06,"OU=B011R06,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","81c538cfac9951418f37e8a186780437",e83b703e9b46b290cb7aa7ac1dd119466c812d150593c0346abf5ecc10d93937,"04f156fff6bc0372071a63995a769a2bbd6a5d3a158edd18365baf9744c95939",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:10:51,2020-01-09 20:09:16
B011R07審查二科遺贈稅三股(停用),B011R07,"OU=B011R07,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","6c42b5879bf4bc429b559c0bd83b6716",c4dda5c3f90d63a4d6a77ab647662cff1797a9b3ba7d93185ec8beec251b0464,c89d15480bf610cff303aa4936d589a84f13747114883cf3cf22def035edcbdd,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:10:51,2020-01-09 20:09:16
B011R08審查二科執行業務查核股(停用),B011R08,"OU=B011R08,OU=B011R00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",bf26506b500777468c2cd501a5972397,"418dd5c132bf1c3487098919c99e409dcc8e36c1cde1017eac90ecf670f0cb4e","6237d6be25fa9a79850f4117b9f9cd2511892972cee5f5225225a96d5f4ae5f3",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:10:52,2020-01-09 20:09:16
B011T02法務一科違章股(停用),B011T02,"OU=B011T02,OU=B011T00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",d10d5404b0634640aa3638a1b0fb5e9d,"711e346076adf81bec90722598e35ffdfc5c568e22fc36a903f2bae52d6544be",c84b04af5d406770db547c67b03a7f7728442d41e04e679cd9571d6ebdc634cb,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:11:07,2020-01-09 20:09:16
B011L02主計室第二股,B011L02,"OU=B011L02,OU=B011L00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","0c977d7384eabe4c9893cae121d2f609","3991ccf99f32e48122a58400ba7916d7a12a924a9950b21110c6d1c0bc885999","353cc2fcb44725cfb5004859511a85904f849b053c79076b937776f4c7ce67b5",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:09:23,2020-01-09 20:09:16
B011M01人事室組編人力股,B011M01,"OU=B011M01,OU=B011M00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",a1c875463026034eb54739db1518b4ed,"53480e80ae57eeea33bb3553455f82522fdb0be6db49e05a346be2a280e1b5f6",d4bbdda437f2533c2d016be69331f7d57a8f5f5d5b7913153bcabaa07865a2d5,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:09:31,2020-01-09 20:09:16
B502M03豐原分局人事室,B502M03,"OU=B502M03,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",b1fbe410db25b540b7505b59443b7f0d,"3d1f2e19d402c6953c66e11df071415ba6dc1f1f5b1055cbee24ddd10dafb62f",b8b162348f08dd36462e38443a33a6628335fd1e1cc63f7e1c6d51897c169eae,top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:16:23,2020-01-09 20:09:16
N552N04彰化分局政風室,N552N04,"OU=N552N04,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",d70bdf46602d1f4ea9e68d688996c56c,"3e69d6b4361b63326d00520ae4c4b4b1b937602f2adeb96628dbc4fa91eac2e7","58b0f4fd44646fe08f29ed3dedbcabd7db73f73bf1ade9915349f32e9d764862",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 15:43:40,2020-01-09 20:09:16
B492M03臺中分局人事室,B492M03,"OU=B492M03,OU=B494900,OU=B49,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","1c34d9f1cb26684e8b24c05565536b04","2b2817b53da8932772b938464c7251dfc8a2c5779adbb522feb81be9aa5eeff0","6394168450505c2c80d4bcfbe912cbbc20e743074ec3d56066c86a4c16fa24b2",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:14:57,2020-01-09 20:09:16
K452A01苗栗分局分局長室,K452A01,"OU=K452A01,OU=K454500,OU=K45,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","882e6e8fc87e2f4b829b13291b95a911","6141af64dbff6120bac0d3fbd97d351af5fbcc0ee283d30bc88e0d9849d985d7","46c41035f8e18cb790aa23edea391c8dea70c98a2fc520d07a08806747f7e1fc",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 11:29:48,2020-01-09 20:09:16
B484801民權稽徵所主任室,B484801,"OU=B484801,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",ee21c888924ad64cb64d718f6fd90139,"9977ecd486e5ed66fd622276846ee0ceb8ac577911bcca4201bfcee278294525","3e57a69aff3d2ec067d8837b377e10ddbf502bb9a1883cad7c5bcd90b2f7a7eb",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 11:38:59,2020-01-09 20:09:16
B484802民權稽徵所審核員,B484802,"OU=B484802,OU=B484800,OU=B48,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","1428c4eb628e5046a003146315c29b6d","55d5d879b300eba961105bdcf4af2a16bc547b4e0b0901b65b5cd7bcd944bca6","8f77fe4e27ab00e3531c868b4d58756d1ea5a6e4abb96980c5cef2b6c13aff1d",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 11:47:31,2020-01-09 20:09:16
B502A01豐原分局分局長室,B502A01,"OU=B502A01,OU=B505000,OU=B50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","972666ced8b05f499c7d130658def547","5f40b2aa167a74f46977143d72dc57cda635be577507350de89a079325695d50","5b4e0d67159633d21deb8423bb6872192ebe4d1e0da64f99be7192e0e9c1693c",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 11:56:12,2020-01-09 20:09:16
B515101沙鹿稽徵所主任室,B515101,"OU=B515101,OU=B515100,OU=B51,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","38199b1a0fb4e74daa7d09bb48303c87",c40726c26f10313598386db654f53de3dd8af2dbc5faca5627a5436cc7bff72b,"90301cf6cfac97d78fa78bf362500898a88d84eaf5d42de9e44133cca01193dd",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 13:09:01,2020-01-09 20:09:16
B525201大屯稽徵所主任室,B525201,"OU=B525201,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","251acd9b7967ce4687fd9234a801af3e","358db17c4fb1b8b4c6c73f57f2dc03c9b7b5b254e0f43e677c57d653f3c5ea09","74a5d27c29faa97ee7a2a71a5af3ec1a22b3ffdb5db6743262dda93ac2f07729",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 13:18:37,2020-01-09 20:09:16
B525202大屯稽徵所審核員,B525202,"OU=B525202,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",d91a68ddff76084cbf1835003e8849aa,bdebbe3ec4e57da7f19c55127f726adf6e3e9ceb8f926383698c793b9511ffe0,"8eb8e3ec4559a580cd63c9f8b6b63c6916a022c998a8907b6a3d242cb63e2f36",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 13:18:38,2020-01-09 20:09:16
L525202大屯稽徵所審核員,L525202,"OU=L525202,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","74c853ce18aa9c42a3dabd6fc6c145e6","4b26953fbb9f486c252a3513faae86b8639b55b63281b242afc41d2b7a466530","2dd88fb8c052dfc2fc93ea6dc6259b5b59687e454655e7d3eb325ebf0b975b21",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:42,2020-01-10 14:56:50
L525203大屯稽徵所服務股(停用),L525203,"OU=L525203,OU=B525200,OU=B52,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw","1a6c41dd49684e459461eeacb815bc0c","8939ab3e8e8d9028ebc546c25a8fc14a9b938a3d9dcd18b3f2e08ebce8174ea9","3f096a644390cbdce90c25360c3aedf611cf8c6dd53a1e8379b30abababdadbc",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2012-09-10 21:20:42,2020-01-10 14:56:50
B585801大智稽徵所主任室,B585801,"OU=B585801,OU=B585800,OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",a58a8c680dee364099d6fab69d424629,"66a7c426ade6f624882821f65f9a82bc6b92d049fdbc97fbe196ca013cbb2348","40f85d376a67db4f594b162f011ca591cb6620a014de3634296a871792c92c20",top;organizationalUnit,"CN=Organizational-Unit,CN=Schema,CN=Configuration,DC=entbca,DC=gov,DC=tw",external,2013-03-22 13:36:14,2020-01-09 20:09:16
